157,503.72,1224.706
158,448.22,1212.706
159,401.72,1199.206
160,332.0,1258.0
161,321.0,1245.0
162,315.0,1238.0
163,314.0,1238.0
164,319.0,1242.0
165,327.0,1252.0
166,374.72,1191.706
167,409.22,1205.206
168,449.72,1217.206
169,497.72,1226.206
170,548.72,1232.206
171,599.72,1232.206
172,649.22,1227.706
173,692.72,1218.706
174,728.72,1208.206
175,791.0,1286.0
176,800.0,1277.0
177,804.0,1273.0
178,805.0,1273.0
179,801.0,1277.0
180,791.0,1283.0
181,730.22,1205.206
182,697.22,1214.206
183,658.22,1223.206
184,616.22,1229.206
185,572.72,1229.206
186,530.72,1227.706
187,490.22,1221.706
188,454.22,1215.706
189,425.72,1208.206
190,404.72,1200.706
191,392.72,1196.206
192,389.72,1194.706
193,392.72,1194.706
194,404.72,1199.206
195,422.72,1203.706
196,446.72,1211.206
197,476.72,1217.206
198,509.72,1220.206
199,545.72,1223.206
200,583.22,1223.206
201,616.22,1220.206
202,649.22,1215.706
203,676.22,1209.706
204,697.22,1203.706
205,710.72,1200.706
206,716.72,1197.706
207,715.22,1197.706
208,709.22,1199.206
209,697.22,1202.206
210,679.22,1205.206
211,656.72,1209.706
212,629.72,1212.706
213,601.22,1215.706
214,569.72,1215.706
215,541.22,1214.206
216,514.22,1212.706
217,491.72,1208.206
218,472.22,1205.206
219,460.22,1200.706
220,451.22,1197.706
221,451.22,1196.206
222,455.72,1196.206
223,464.72,1196.206
224,478.22,1199.206
225,494.72,1200.706
226,515.72,1203.706
227,538.22,1205.206
228,562.22,1205.206
229,586.22,1205.206
230,608.72,1203.706
231,629.72,1202.206
232,646.22,1199.206
233,659.72,1197.706
234,668.72,1196.206
235,673.22,1194.706
236,674.72,1193.206
237,670.22,1193.206
238,662.72,1194.706
239,652.22,1196.206
240,638.72,1196.206
241,622.22,1197.706
242,604.22,1197.706
243,586.22,1199.206
244,569.72,1197.706
245,553.22,1196.206
246,541.22,1196.206
247,530.72,1196.206
248,524.72,1194.706
249,520.22,1193.206
250,521.72,1193.206
251,524.72,1193.206
252,530.72,1193.206
253,541.22,1194.706
254,553.22,1196.206
255,565.22,1196.206
256,578.72,1196.206
257,592.22,1197.706
258,604.22,1197.706
259,616.22,1197.706
260,626.72,1197.706
261,635.72,1196.206
262,643.22,1196.206
263,646.22,1196.206
264,647.72,1196.206
265,646.22,1197.706
266,643.22,1197.706
267,638.72,1197.706
268,634.22,1199.206
269,626.72,1200.706
270,620.72,1200.706
271,611.72,1202.206
272,602.72,1202.206
273,596.72,1202.206
274,589.22,1203.706
275,584.72,1202.206
276,581.72,1202.206
277,578.72,1203.706
278,578.72,1203.706
279,578.72,1203.706
280,581.72,1205.206
281,583.22,1205.206
282,586.22,1205.206
283,590.72,1205.206
284,592.22,1206.706
285,596.72,1206.706
286,601.22,1208.206
287,604.22,1208.206
288,608.72,1206.706
289,611.72,1206.706
290,613.22,1206.706
291,613.22,1206.706
292,613.22,1208.206
293,611.72,1208.206
294,611.72,1208.206
295,610.22,1206.706
296,610.22,1206.706
297,610.22,1206.706
298,610.22,1206.706
299,607.22,1206.706
300,607.22,1206.706
301,607.22,1205.206
302,605.72,1205.206
303,605.72,1205.206
304,605.72,1205.206
305,605.72,1205.206
306,605.72,1205.206
307,605.72,1205.206
308,604.22,1205.206
309,605.72,1205.206
310,605.72,1203.706
311,605.72,1203.706
312,605.72,1203.706
313,605.72,1203.706
314,604.22,1203.706
315,605.72,1202.206
316,605.72,1200.706
317,605.72,1200.706
318,605.72,1200.706
319,605.72,1200.706
320,605.72,1199.206
321,605.72,1199.206
322,605.72,1199.206
323,604.22,1199.206
324,602.72,1197.706
325,604.22,1197.706
326,604.22,1196.206
327,604.22,1196.206
328,604.22,1196.206
329,602.72,1196.206
330,602.72,1194.706
331,601.22,1193.206
332,601.22,1191.706
333,601.22,1190.206
334,602.72,1188.706
335,602.72,1187.206
336,602.72,1187.206
337,602.72,1185.706
338,601.22,1185.706
339,599.72,1187.206
340,599.72,1187.206
341,599.72,1185.706
342,599.72,1184.206
343,601.22,1182.706
